cc6e972f0d8d32a5	37488e07b4553d64
cc6e972f0d8d32a5	10fbcf7be48d58e7
574b7987f068c32c	35d1ead400fb460e
c3095105428f340e	66bb3a21181e41a6
c3095105428f340e	1b656fbb9c004dc8
42a754b609538ec9	a495d4823272fa5a
42a754b609538ec9	35d1ead400fb460e
fd5dc78ee578ed6a	a47bc2bb7f3163c7
fd5dc78ee578ed6a	2baa2857d39f7760
fd5dc78ee578ed6a	9165ccc367c486f8
8a3ee5cd3559e35b	cb03ca0bd76d4a8e
8a3ee5cd3559e35b	7fe3149a10f0be8b
be36bb5476e3a5ef	0d9335e5b8f0528b
6d4d60879ebc100e	69bab46122b927f5
6d4d60879ebc100e	b5ff5d57fd056148
3ffa8ddf179da82d	9165ccc367c486f8
9f6c24080d2c145e	9e7f196de0542904
9f6c24080d2c145e	c649b97524c4155f
b5ff5d57fd056148	de07ea5c7c41107c
b5ff5d57fd056148	294ca9cff4ac0456
b5ff5d57fd056148	42bf69e2827fd819
b5ff5d57fd056148	2207c4db6e3c7e63
1e418b35685207a7	38451820b09b1629
c649b97524c4155f	b4ade3d193db18e1
c649b97524c4155f	3f081dd98c1c7738
b4d8ad96fa0d51e1	ef834c912eb739c0
b4d8ad96fa0d51e1	69ba52b1f5c8abad
2973bbee8c7cac8c	9560dfd6563c4ab8
a66910b9b46d2819	79aa3134b3d3dff6
a66910b9b46d2819	3c69d6a3227a987d
a66910b9b46d2819	b7a3fb15cfd663b6
033aee198b2aca2c	38451820b09b1629
788e2a1f206853f7	b4ade3d193db18e1
0de42138f8e27a25	836eb0e8084184c9
0de42138f8e27a25	0732167c8d95443b
0de42138f8e27a25	a0bb25f1aa390316
0de42138f8e27a25	b0eadd2d80a26bdd
9e7f196de0542904	641f5255276cb20a
4af3636d940ed0df	7beb65723fd3643e
4af3636d940ed0df	ce0dcbd98bf5786e
35d1ead400fb460e	0732167c8d95443b
35d1ead400fb460e	25c5b8d262185d76
35d1ead400fb460e	0d416a408b81e21c
75e288d595ccda32	e03b8d930a3176cf
b4ade3d193db18e1	a47bc2bb7f3163c7
b4ade3d193db18e1	f737928cb0d39d96
f54654e372daa3ae	a5f41e0f356eff9b
414839f413f0300a	c9dcd1cd99f721fa
b6426692c5658d6e	76d4813399d9dc10
79025b46f4031806	0089153bea5bba16
92263a16e336603e	69ba52b1f5c8abad
66bb3a21181e41a6	aca1a46393f573ba
66bb3a21181e41a6	ef67696fe5b237a4
698c7e1007d29bf8	68d5d2dd7447ed18
698c7e1007d29bf8	0089153bea5bba16
698c7e1007d29bf8	cf6a55f613056851
698c7e1007d29bf8	8632d6a2841b9210
698c7e1007d29bf8	ab50091841269cff
b196f3c4c1c1108f	e4915850a06b3077
68d5d2dd7447ed18	743e0e63d5a6e1ab
35ecbe14460e4006	c58f6b3dfe30cdc8
35ecbe14460e4006	3ec951aa90a16b3a
25e82174e441182a	27c0c49051f0ccd5
25e82174e441182a	b7a3fb15cfd663b6
d4f185bd673d337b	5012fbddf54e9a83
b7a3fb15cfd663b6	79aa3134b3d3dff6
b7a3fb15cfd663b6	92cd2802e26b73ea
d6115f30c1085c46	d45ccc3f9f5b7fa2
30796f3322bf00a1	3ec951aa90a16b3a
cf6a55f613056851	ce38dc51292c7148
cf6a55f613056851	23645d16c7e9aae5
38451820b09b1629	0dee331e584bc1f2
38451820b09b1629	0732167c8d95443b
38451820b09b1629	27cf64fd23d38e43
38451820b09b1629	a5930fd1a4cae184
38451820b09b1629	3bc222d0c74cb338
38451820b09b1629	6b691669b2e330fa
38451820b09b1629	c67bc346b5eadfe9
4732c71b296129f2	56c49a640fe6c7cb
3a3687dd044f4877	0732167c8d95443b
3a3687dd044f4877	9165ccc367c486f8
3a3687dd044f4877	b0f9d83ba141a103
3a3687dd044f4877	91c8936651b9c593
3a3687dd044f4877	1e60473fef79e655
4c77aacc24976f05	c5aa8a547c442b08
7a276e57977cd203	e5570372eb88e9fe
7a276e57977cd203	b33ab88c7515985d
7a276e57977cd203	d6b14934e3498dde
7a276e57977cd203	2b3781f1330bbc0d
b4d2e67da9589371	0089153bea5bba16
c24114560170a192	c5aa8a547c442b08
c24114560170a192	ce38dc51292c7148
419bc6c0c811a19b	9165ccc367c486f8
7fe3149a10f0be8b	a5f41e0f356eff9b
da6be6cfae0e9bdc	c9dcd1cd99f721fa
f7d987d526a90395	a5ed74537307d224
0d416a408b81e21c	a495d4823272fa5a
3c69d6a3227a987d	e4b72e811761c5bb
3c69d6a3227a987d	7efc5fecf861000d
dea62a3cfbad2500	a47bc2bb7f3163c7
dea62a3cfbad2500	f737928cb0d39d96
e5570372eb88e9fe	751c7235d957c6b4
e5570372eb88e9fe	7beb65723fd3643e
e5570372eb88e9fe	53e45c0384a6564a
e5570372eb88e9fe	afdcd4d32943a3f4
e5570372eb88e9fe	b33ab88c7515985d
e5570372eb88e9fe	c5aa8a547c442b08
e5570372eb88e9fe	d6b14934e3498dde
e5570372eb88e9fe	56c49a640fe6c7cb
a5f41e0f356eff9b	db8c9c08d78c8b1c
a5f41e0f356eff9b	0089153bea5bba16
a5f41e0f356eff9b	6eac0b343f4ef5e1
7eb89cf7ec2b1123	c9dcd1cd99f721fa
a259de7561b6e42d	294ca9cff4ac0456
a259de7561b6e42d	b58a0c6c05ee063e
a259de7561b6e42d	ce38dc51292c7148
aca1a46393f573ba	27cf64fd23d38e43
aca1a46393f573ba	ce38dc51292c7148
aca1a46393f573ba	8632d6a2841b9210
aca1a46393f573ba	4a346a7b8e09ff0f
aca1a46393f573ba	9d58da585615550b
b0eadd2d80a26bdd	b0f9d83ba141a103
b0eadd2d80a26bdd	3bc3072932ac63dc
e03b8d930a3176cf	9165ccc367c486f8
42bf69e2827fd819	3ec951aa90a16b3a
92cd2802e26b73ea	361752b1b525b8d0
92cd2802e26b73ea	23c033cf3c7be65b
92cd2802e26b73ea	f05805a297a55489
a8b43484b2bd76d7	69bab46122b927f5
a8b43484b2bd76d7	afdcd4d32943a3f4
a8b43484b2bd76d7	de07ea5c7c41107c
2cc026b20adc6d43	1bd610a89af750f5
76d4813399d9dc10	f165845fa115e40b
76d4813399d9dc10	9165ccc367c486f8
76d4813399d9dc10	a0bb25f1aa390316
db8c9c08d78c8b1c	f165845fa115e40b
e4915850a06b3077	09deb6499b56c1d5
ce60d81a0ba0333e	543d2121b220e2d0
ce60d81a0ba0333e	dc78671ab2bad213
d188e40558519734	27c0c49051f0ccd5
99ab7c308bcb976f	445e0048dbb9dfae
445e0048dbb9dfae	0732167c8d95443b
16ac42ba9b39e301	9560dfd6563c4ab8
0fd3077e6cc667a1	ef67696fe5b237a4
474568ce5e88c955	a0bb25f1aa390316
a114485be3078b45	9560dfd6563c4ab8
69bab46122b927f5	69ba52b1f5c8abad
6acbde086d9675ba	9165ccc367c486f8
f05805a297a55489	de07ea5c7c41107c
25a84e16f70132df	b58a0c6c05ee063e
c58f6b3dfe30cdc8	ce38dc51292c7148
c58f6b3dfe30cdc8	6eac0b343f4ef5e1
e4b72e811761c5bb	79aa3134b3d3dff6
c9dcd1cd99f721fa	6b691669b2e330fa
c9dcd1cd99f721fa	72e5231da04d6c3c
fd90a3801ed28a33	27c0c49051f0ccd5
fd90a3801ed28a33	d46e67886fedc8f2
fd90a3801ed28a33	655e6fd7ba4d6176
4a346a7b8e09ff0f	fa239260f76633c2
23c033cf3c7be65b	6eac0b343f4ef5e1
23c033cf3c7be65b	0089153bea5bba16
a0bb25f1aa390316	655e6fd7ba4d6176
b2a1b1ed2a1466b9	e98749201415fc34
b2a1b1ed2a1466b9	41de91042e899a2d
7213e2c6557b8d11	e98749201415fc34
7213e2c6557b8d11	41de91042e899a2d
7213e2c6557b8d11	ef67696fe5b237a4
751c7235d957c6b4	27c0c49051f0ccd5
751c7235d957c6b4	9d58da585615550b
f6716c816bed970a	27c0c49051f0ccd5
f6716c816bed970a	09deb6499b56c1d5
2207c4db6e3c7e63	27c0c49051f0ccd5
2207c4db6e3c7e63	655e6fd7ba4d6176
30139b730c4f5fc0	4cc4a7a0c61b1857
7beb65723fd3643e	ce38dc51292c7148
7beb65723fd3643e	9560dfd6563c4ab8
de07ea5c7c41107c	27c0c49051f0ccd5
41de91042e899a2d	e98749201415fc34
4cc4a7a0c61b1857	0732167c8d95443b
afdcd4d32943a3f4	c5aa8a547c442b08
8516658af2c671e4	b0f9d83ba141a103
8516658af2c671e4	655e6fd7ba4d6176
641f5255276cb20a	9165ccc367c486f8
c5aa8a547c442b08	e98749201415fc34
a5930fd1a4cae184	27c0c49051f0ccd5
a5930fd1a4cae184	9d58da585615550b
91c8936651b9c593	27cf64fd23d38e43
a47bc2bb7f3163c7	a8f5afb9c38ec26b
a47bc2bb7f3163c7	0732167c8d95443b
eb853100100f39f0	09deb6499b56c1d5
25c5b8d262185d76	a495d4823272fa5a
0d60cd12b3db8f45	4553e2fb16aab814
6eac0b343f4ef5e1	e98749201415fc34
c67bc346b5eadfe9	6c8391e038a50a6d
ef834c912eb739c0	b0f9d83ba141a103
0732167c8d95443b	0dee331e584bc1f2
0732167c8d95443b	a495d4823272fa5a
0732167c8d95443b	b0f9d83ba141a103
0732167c8d95443b	8fbbb098d349e005
27c0c49051f0ccd5	b0f9d83ba141a103
0d9335e5b8f0528b	f165845fa115e40b
f737928cb0d39d96	9165ccc367c486f8
5a3fd77617a2982f	1bd610a89af750f5
2a237d72964ea8c8	585c99105274999f
2a237d72964ea8c8	a8f5afb9c38ec26b
2a237d72964ea8c8	f165845fa115e40b
9165ccc367c486f8	f165845fa115e40b
f165845fa115e40b	0089153bea5bba16
